Report Date:,10/18/2016 5:35:00 PM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,Stream_level_2016-10-18_11-51-40-782.wsl
Create Date,10/18/2016 11:51:23 AM

Device Properties
Device,Rugged TROLL 100
Site,Dry_Creek
Device Name, 
Serial Number,351998
Firmware Version,1.02
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,0
Used Battery,24

Log Configuration
,Log Name,Stream_level
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,9/18/2016 4:11:05 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,9/18/2016 5:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00





Other Log Settings
,Depth of Probe:,25.8764 (ft)
,Head Pressure:,11.2069 (PSI)
,Temperature:,12.6302 (C)



Log Notes:
Date and Time,Note
9/18/2016 4:11:11 PM  ,Used Battery: 24% Used Memory: 6%   User Name: fieldtech
10/18/2016 11:51:10 AM,Log Download - Used Battery: 24% Used Memory: 6%   User Name: fieldtech


Log Data:
Record Count,2860

Sensors,1

 ,1,351998,Pressure/Temp PSIA (9m/30ft)

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Pres(A) 30ft          ,Sensor: Pres(A) 30ft          ,
,Elapsed Time,SN#: 351998                   ,SN#: 351998                   ,
Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,
10/10/2016 4:30:00 AM , 1855800.000,                        11.299,                         7.151,
10/10/2016 4:45:00 AM , 1856700.000,                        11.302,                         7.151,
10/10/2016 5:00:00 AM , 1857600.000,                        11.299,                         7.151,
10/10/2016 5:15:00 AM , 1858500.000,                        11.298,                         7.099,
10/10/2016 5:30:00 AM , 1859400.000,                        11.300,                         7.047,
10/10/2016 5:45:00 AM , 1860300.000,                        11.299,                         7.099,
10/10/2016 6:00:00 AM , 1861200.000,                        11.300,                         7.047,
10/10/2016 6:15:00 AM , 1862100.000,                        11.297,                         7.047,
10/10/2016 6:30:00 AM , 1863000.000,                        11.299,                         6.994,
10/10/2016 6:45:00 AM , 1863900.000,                        11.301,                         7.047,
10/10/2016 7:00:00 AM , 1864800.000,                        11.300,                         6.994,
10/10/2016 7:15:00 AM , 1865700.000,                        11.298,                         6.994,
10/10/2016 7:30:00 AM , 1866600.000,                        11.294,                         6.994,
10/10/2016 7:45:00 AM , 1867500.000,                        11.295,                         6.942,
10/10/2016 8:00:00 AM , 1868400.000,                        11.296,                         6.942,
10/10/2016 8:15:00 AM , 1869300.000,                        11.295,                         7.047,
10/10/2016 8:30:00 AM , 1870200.000,                        11.292,                         7.204,
10/10/2016 8:45:00 AM , 1871100.000,                        11.289,                         7.308,
10/10/2016 9:00:00 AM , 1872000.000,                        11.294,                         7.465,
10/10/2016 9:15:00 AM , 1872900.000,                        11.300,                         7.570,
10/10/2016 9:30:00 AM , 1873800.000,                        11.295,                         7.727,
10/10/2016 9:45:00 AM , 1874700.000,                        11.300,                         7.727,
10/10/2016 10:00:00 AM, 1875600.000,                        11.303,                         7.831,
10/10/2016 10:15:00 AM, 1876500.000,                        11.296,                         7.935,
10/10/2016 10:30:00 AM, 1877400.000,                        11.291,                         8.040,
10/10/2016 10:45:00 AM, 1878300.000,                        11.290,                         8.144,
10/10/2016 11:00:00 AM, 1879200.000,                        11.292,                         8.248,
10/10/2016 11:15:00 AM, 1880100.000,                        11.293,                         8.457,
10/10/2016 11:30:00 AM, 1881000.000,                        11.291,                         8.561,
10/10/2016 11:45:00 AM, 1881900.000,                        11.292,                         8.665,
10/10/2016 12:00:00 PM, 1882800.000,                        11.288,                         8.665,
10/10/2016 12:15:00 PM, 1883700.000,                        11.288,                         8.769,
10/10/2016 12:30:00 PM, 1884600.000,                        11.281,                         8.924,
10/10/2016 12:45:00 PM, 1885500.000,                        11.287,                         9.080,
10/10/2016 1:00:00 PM , 1886400.000,                        11.284,                         9.184,
10/10/2016 1:15:00 PM , 1887300.000,                        11.279,                         9.236,
10/10/2016 1:30:00 PM , 1888200.000,                        11.276,                         9.236,
10/10/2016 1:45:00 PM , 1889100.000,                        11.275,                         9.184,
10/10/2016 2:00:00 PM , 1890000.000,                        11.274,                         9.132,
10/10/2016 2:15:00 PM , 1890900.000,                        11.270,                         9.132,
10/10/2016 2:30:00 PM , 1891800.000,                        11.272,                         9.132,
10/10/2016 2:45:00 PM , 1892700.000,                        11.276,                         9.028,
10/10/2016 3:00:00 PM , 1893600.000,                        11.269,                         9.080,
10/10/2016 3:15:00 PM , 1894500.000,                        11.269,                         9.080,
10/10/2016 3:30:00 PM , 1895400.000,                        11.267,                         9.080,
10/10/2016 3:45:00 PM , 1896300.000,                        11.269,                         9.028,
10/10/2016 4:00:00 PM , 1897200.000,                        11.266,                         9.028,
10/10/2016 4:15:00 PM , 1898100.000,                        11.265,                         8.924,
10/10/2016 4:30:00 PM , 1899000.000,                        11.268,                         8.873,
10/10/2016 4:45:00 PM , 1899900.000,                        11.270,                         8.769,
10/10/2016 5:00:00 PM , 1900800.000,                        11.280,                         8.769,
10/10/2016 5:15:00 PM , 1901700.000,                        11.274,                         8.717,
10/10/2016 5:30:00 PM , 1902600.000,                        11.269,                         8.665,
10/10/2016 5:45:00 PM , 1903500.000,                        11.275,                         8.665,
10/10/2016 6:00:00 PM , 1904400.000,                        11.274,                         8.665,
10/10/2016 6:15:00 PM , 1905300.000,                        11.273,                         8.613,
10/10/2016 6:30:00 PM , 1906200.000,                        11.271,                         8.509,
10/10/2016 6:45:00 PM , 1907100.000,                        11.275,                         8.405,
10/10/2016 7:00:00 PM , 1908000.000,                        11.273,                         8.405,
10/10/2016 7:15:00 PM , 1908900.000,                        11.277,                         8.300,
10/10/2016 7:30:00 PM , 1909800.000,                        11.281,                         8.248,
10/10/2016 7:45:00 PM , 1910700.000,                        11.273,                         8.248,
10/10/2016 8:00:00 PM , 1911600.000,                        11.277,                         8.196,
10/10/2016 8:15:00 PM , 1912500.000,                        11.279,                         8.196,
10/10/2016 8:30:00 PM , 1913400.000,                        11.282,                         8.092,
10/10/2016 8:45:00 PM , 1914300.000,                        11.279,                         8.092,
10/10/2016 9:00:00 PM , 1915200.000,                        11.278,                         7.988,
10/10/2016 9:15:00 PM , 1916100.000,                        11.280,                         7.988,
10/10/2016 9:30:00 PM , 1917000.000,                        11.276,                         7.935,
10/10/2016 9:45:00 PM , 1917900.000,                        11.279,                         7.883,
10/10/2016 10:00:00 PM, 1918800.000,                        11.283,                         7.831,
10/10/2016 10:15:00 PM, 1919700.000,                        11.283,                         7.779,
10/10/2016 10:30:00 PM, 1920600.000,                        11.278,                         7.727,
10/10/2016 10:45:00 PM, 1921500.000,                        11.280,                         7.727,
10/10/2016 11:00:00 PM, 1922400.000,                        11.276,                         7.674,
10/10/2016 11:15:00 PM, 1923300.000,                        11.276,                         7.622,
10/10/2016 11:30:00 PM, 1924200.000,                        11.278,                         7.622,
10/10/2016 11:45:00 PM, 1925100.000,                        11.277,                         7.570,
10/11/2016 12:00:00 AM, 1926000.000,                        11.277,                         7.570,
10/11/2016 12:15:00 AM, 1926900.000,                        11.273,                         7.570,
10/11/2016 12:30:00 AM, 1927800.000,                        11.277,                         7.570,
10/11/2016 12:45:00 AM, 1928700.000,                        11.275,                         7.570,
10/11/2016 1:00:00 AM , 1929600.000,                        11.276,                         7.518,
10/11/2016 1:15:00 AM , 1930500.000,                        11.279,                         7.570,
10/11/2016 1:30:00 AM , 1931400.000,                        11.281,                         7.622,
10/11/2016 1:45:00 AM , 1932300.000,                        11.288,                         7.622,
10/11/2016 2:00:00 AM , 1933200.000,                        11.291,                         7.727,
10/11/2016 2:15:00 AM , 1934100.000,                        11.293,                         7.779,
10/11/2016 2:30:00 AM , 1935000.000,                        11.292,                         7.779,
10/11/2016 2:45:00 AM , 1935900.000,                        11.278,                         7.831,
10/11/2016 3:00:00 AM , 1936800.000,                        11.275,                         7.779,
10/11/2016 3:15:00 AM , 1937700.000,                        11.268,                         7.779,
10/11/2016 3:30:00 AM , 1938600.000,                        11.266,                         7.779,
10/11/2016 3:45:00 AM , 1939500.000,                        11.259,                         7.727,
10/11/2016 4:00:00 AM , 1940400.000,                        11.259,                         7.727,
10/11/2016 4:15:00 AM , 1941300.000,                        11.264,                         7.674,
10/11/2016 4:30:00 AM , 1942200.000,                        11.264,                         7.674,
10/11/2016 4:45:00 AM , 1943100.000,                        11.264,                         7.674,
10/11/2016 5:00:00 AM , 1944000.000,                        11.264,                         7.674,
10/11/2016 5:15:00 AM , 1944900.000,                        11.273,                         7.674,
10/11/2016 5:30:00 AM , 1945800.000,                        11.274,                         7.674,
10/11/2016 5:45:00 AM , 1946700.000,                        11.276,                         7.727,
10/11/2016 6:00:00 AM , 1947600.000,                        11.265,                         7.779,
10/11/2016 6:15:00 AM , 1948500.000,                        11.255,                         7.727,
10/11/2016 6:30:00 AM , 1949400.000,                        11.251,                         7.674,
10/11/2016 6:45:00 AM , 1950300.000,                        11.246,                         7.622,
10/11/2016 7:00:00 AM , 1951200.000,                        11.247,                         7.622,
10/11/2016 7:15:00 AM , 1952100.000,                        11.243,                         7.570,
10/11/2016 7:30:00 AM , 1953000.000,                        11.254,                         7.570,
10/11/2016 7:45:00 AM , 1953900.000,                        11.261,                         7.622,
10/11/2016 8:00:00 AM , 1954800.000,                        11.261,                         7.674,
10/11/2016 8:15:00 AM , 1955700.000,                        11.262,                         7.674,
10/11/2016 8:30:00 AM , 1956600.000,                        11.268,                         7.674,
10/11/2016 8:45:00 AM , 1957500.000,                        11.270,                         7.674,
10/11/2016 9:00:00 AM , 1958400.000,                        11.274,                         7.727,
10/11/2016 9:15:00 AM , 1959300.000,                        11.270,                         7.779,
10/11/2016 9:30:00 AM , 1960200.000,                        11.270,                         7.779,
10/11/2016 9:45:00 AM , 1961100.000,                        11.266,                         7.779,
10/11/2016 10:00:00 AM, 1962000.000,                        11.272,                         7.883,
10/11/2016 10:15:00 AM, 1962900.000,                        11.265,                         7.935,
10/11/2016 10:30:00 AM, 1963800.000,                        11.260,                         7.935,
10/11/2016 10:45:00 AM, 1964700.000,                        11.263,                         8.040,
10/11/2016 11:00:00 AM, 1965600.000,                        11.260,                         8.196,
10/11/2016 11:15:00 AM, 1966500.000,                        11.257,                         8.405,
10/11/2016 11:30:00 AM, 1967400.000,                        11.257,                         8.561,
10/11/2016 11:45:00 AM, 1968300.000,                        11.253,                         8.613,
10/11/2016 12:00:00 PM, 1969200.000,                        11.251,                         8.717,
10/11/2016 12:15:00 PM, 1970100.000,                        11.257,                         8.821,
10/11/2016 12:30:00 PM, 1971000.000,                        11.246,                         8.924,
10/11/2016 12:45:00 PM, 1971900.000,                        11.244,                         9.080,
10/11/2016 1:00:00 PM , 1972800.000,                        11.238,                         9.184,
10/11/2016 1:15:00 PM , 1973700.000,                        11.233,                         9.132,
10/11/2016 1:30:00 PM , 1974600.000,                        11.230,                         9.184,
10/11/2016 1:45:00 PM , 1975500.000,                        11.223,                         9.132,
10/11/2016 2:00:00 PM , 1976400.000,                        11.223,                         9.132,
10/11/2016 2:15:00 PM , 1977300.000,                        11.224,                         9.028,
10/11/2016 2:30:00 PM , 1978200.000,                        11.223,                         8.976,
10/11/2016 2:45:00 PM , 1979100.000,                        11.225,                         8.976,
10/11/2016 3:00:00 PM , 1980000.000,                        11.232,                         8.873,
10/11/2016 3:15:00 PM , 1980900.000,                        11.247,                         8.769,
10/11/2016 3:30:00 PM , 1981800.000,                        11.247,                         8.665,
10/11/2016 3:45:00 PM , 1982700.000,                        11.245,                         8.613,
10/11/2016 4:00:00 PM , 1983600.000,                        11.238,                         8.561,
10/11/2016 4:15:00 PM , 1984500.000,                        11.238,                         8.561,
10/11/2016 4:30:00 PM , 1985400.000,                        11.233,                         8.509,
10/11/2016 4:45:00 PM , 1986300.000,                        11.230,                         8.457,
10/11/2016 5:00:00 PM , 1987200.000,                        11.230,                         8.405,
10/11/2016 5:15:00 PM , 1988100.000,                        11.241,                         8.457,
10/11/2016 5:30:00 PM , 1989000.000,                        11.246,                         8.405,
10/11/2016 5:45:00 PM , 1989900.000,                        11.245,                         8.352,
10/11/2016 6:00:00 PM , 1990800.000,                        11.240,                         8.352,
10/11/2016 6:15:00 PM , 1991700.000,                        11.248,                         8.352,
10/11/2016 6:30:00 PM , 1992600.000,                        11.250,                         8.300,
10/11/2016 6:45:00 PM , 1993500.000,                        11.246,                         8.248,
10/11/2016 7:00:00 PM , 1994400.000,                        11.250,                         8.196,
10/11/2016 7:15:00 PM , 1995300.000,                        11.250,                         8.144,
10/11/2016 7:30:00 PM , 1996200.000,                        11.259,                         8.144,
10/11/2016 7:45:00 PM , 1997100.000,                        11.257,                         8.144,
10/11/2016 8:00:00 PM , 1998000.000,                        11.261,                         8.092,
10/11/2016 8:15:00 PM , 1998900.000,                        11.264,                         8.092,
10/11/2016 8:30:00 PM , 1999800.000,                        11.271,                         8.040,
10/11/2016 8:45:00 PM , 2000700.000,                        11.269,                         8.040,
10/11/2016 9:00:00 PM , 2001600.000,                        11.275,                         8.092,
10/11/2016 9:15:00 PM , 2002500.000,                        11.271,                         8.092,
10/11/2016 9:30:00 PM , 2003400.000,                        11.274,                         8.040,
10/11/2016 9:45:00 PM , 2004300.000,                        11.278,                         8.040,
10/11/2016 10:00:00 PM, 2005200.000,                        11.279,                         7.935,
10/11/2016 10:15:00 PM, 2006100.000,                        11.277,                         7.883,
10/11/2016 10:30:00 PM, 2007000.000,                        11.278,                         7.831,
10/11/2016 10:45:00 PM, 2007900.000,                        11.280,                         7.831,
10/11/2016 11:00:00 PM, 2008800.000,                        11.284,                         7.779,
10/11/2016 11:15:00 PM, 2009700.000,                        11.287,                         7.779,
10/11/2016 11:30:00 PM, 2010600.000,                        11.289,                         7.779,
10/11/2016 11:45:00 PM, 2011500.000,                        11.287,                         7.779,
10/12/2016 12:00:00 AM, 2012400.000,                        11.289,                         7.727,
10/12/2016 12:15:00 AM, 2013300.000,                        11.291,                         7.674,
10/12/2016 12:30:00 AM, 2014200.000,                        11.290,                         7.674,
10/12/2016 12:45:00 AM, 2015100.000,                        11.292,                         7.674,
10/12/2016 1:00:00 AM , 2016000.000,                        11.289,                         7.570,
10/12/2016 1:15:00 AM , 2016900.000,                        11.289,                         7.570,
10/12/2016 1:30:00 AM , 2017800.000,                        11.282,                         7.518,
10/12/2016 1:45:00 AM , 2018700.000,                        11.291,                         7.413,
10/12/2016 2:00:00 AM , 2019600.000,                        11.291,                         7.361,
10/12/2016 2:15:00 AM , 2020500.000,                        11.292,                         7.308,
10/12/2016 2:30:00 AM , 2021400.000,                        11.296,                         7.308,
10/12/2016 2:45:00 AM , 2022300.000,                        11.290,                         7.204,
10/12/2016 3:00:00 AM , 2023200.000,                        11.293,                         7.204,
10/12/2016 3:15:00 AM , 2024100.000,                        11.294,                         7.151,
10/12/2016 3:30:00 AM , 2025000.000,                        11.293,                         7.047,
10/12/2016 3:45:00 AM , 2025900.000,                        11.291,                         7.047,
10/12/2016 4:00:00 AM , 2026800.000,                        11.296,                         7.047,
10/12/2016 4:15:00 AM , 2027700.000,                        11.295,                         7.047,
10/12/2016 4:30:00 AM , 2028600.000,                        11.300,                         7.047,
10/12/2016 4:45:00 AM , 2029500.000,                        11.295,                         6.994,
10/12/2016 5:00:00 AM , 2030400.000,                        11.299,                         6.942,
10/12/2016 5:15:00 AM , 2031300.000,                        11.300,                         6.994,
10/12/2016 5:30:00 AM , 2032200.000,                        11.303,                         6.942,
10/12/2016 5:45:00 AM , 2033100.000,                        11.303,                         6.942,
10/12/2016 6:00:00 AM , 2034000.000,                        11.305,                         6.942,
10/12/2016 6:15:00 AM , 2034900.000,                        11.305,                         6.889,
10/12/2016 6:30:00 AM , 2035800.000,                        11.303,                         6.889,
10/12/2016 6:45:00 AM , 2036700.000,                        11.306,                         6.889,
10/12/2016 7:00:00 AM , 2037600.000,                        11.304,                         6.837,
10/12/2016 7:15:00 AM , 2038500.000,                        11.301,                         6.889,
10/12/2016 7:30:00 AM , 2039400.000,                        11.308,                         6.837,
10/12/2016 7:45:00 AM , 2040300.000,                        11.307,                         6.837,
10/12/2016 8:00:00 AM , 2041200.000,                        11.308,                         6.837,
10/12/2016 8:15:00 AM , 2042100.000,                        11.308,                         6.837,
10/12/2016 8:30:00 AM , 2043000.000,                        11.309,                         6.889,
10/12/2016 8:45:00 AM , 2043900.000,                        11.309,                         6.889,
10/12/2016 9:00:00 AM , 2044800.000,                        11.311,                         6.942,
10/12/2016 9:15:00 AM , 2045700.000,                        11.307,                         6.942,
10/12/2016 9:30:00 AM , 2046600.000,                        11.309,                         6.942,
10/12/2016 9:45:00 AM , 2047500.000,                        11.307,                         6.942,
10/12/2016 10:00:00 AM, 2048400.000,                        11.308,                         6.994,
10/12/2016 10:15:00 AM, 2049300.000,                        11.307,                         7.099,
10/12/2016 10:30:00 AM, 2050200.000,                        11.306,                         7.256,
10/12/2016 10:45:00 AM, 2051100.000,                        11.305,                         7.413,
10/12/2016 11:00:00 AM, 2052000.000,                        11.306,                         7.622,
10/12/2016 11:15:00 AM, 2052900.000,                        11.307,                         7.779,
10/12/2016 11:30:00 AM, 2053800.000,                        11.305,                         7.935,
10/12/2016 11:45:00 AM, 2054700.000,                        11.307,                         7.988,
10/12/2016 12:00:00 PM, 2055600.000,                        11.305,                         8.092,
10/12/2016 12:15:00 PM, 2056500.000,                        11.303,                         8.196,
10/12/2016 12:30:00 PM, 2057400.000,                        11.305,                         8.300,
10/12/2016 12:45:00 PM, 2058300.000,                        11.306,                         8.457,
10/12/2016 1:00:00 PM , 2059200.000,                        11.300,                         8.561,
10/12/2016 1:15:00 PM , 2060100.000,                        11.297,                         8.561,
10/12/2016 1:30:00 PM , 2061000.000,                        11.298,                         8.509,
10/12/2016 1:45:00 PM , 2061900.000,                        11.294,                         8.509,
10/12/2016 2:00:00 PM , 2062800.000,                        11.295,                         8.509,
10/12/2016 2:15:00 PM , 2063700.000,                        11.297,                         8.457,
10/12/2016 2:30:00 PM , 2064600.000,                        11.295,                         8.457,
10/12/2016 2:45:00 PM , 2065500.000,                        11.292,                         8.457,
10/12/2016 3:00:00 PM , 2066400.000,                        11.286,                         8.405,
10/12/2016 3:15:00 PM , 2067300.000,                        11.285,                         8.352,
10/12/2016 3:30:00 PM , 2068200.000,                        11.289,                         8.300,
10/12/2016 3:45:00 PM , 2069100.000,                        11.291,                         8.248,
10/12/2016 4:00:00 PM , 2070000.000,                        11.291,                         8.300,
10/12/2016 4:15:00 PM , 2070900.000,                        11.289,                         8.300,
10/12/2016 4:30:00 PM , 2071800.000,                        11.293,                         8.248,
10/12/2016 4:45:00 PM , 2072700.000,                        11.295,                         8.248,
10/12/2016 5:00:00 PM , 2073600.000,                        11.291,                         8.248,
10/12/2016 5:15:00 PM , 2074500.000,                        11.281,                         8.196,
10/12/2016 5:30:00 PM , 2075400.000,                        11.285,                         8.196,
10/12/2016 5:45:00 PM , 2076300.000,                        11.283,                         8.196,
10/12/2016 6:00:00 PM , 2077200.000,                        11.287,                         8.144,
10/12/2016 6:15:00 PM , 2078100.000,                        11.287,                         8.092,
10/12/2016 6:30:00 PM , 2079000.000,                        11.288,                         8.040,
10/12/2016 6:45:00 PM , 2079900.000,                        11.288,                         8.040,
10/12/2016 7:00:00 PM , 2080800.000,                        11.287,                         7.988,
10/12/2016 7:15:00 PM , 2081700.000,                        11.294,                         7.935,
10/12/2016 7:30:00 PM , 2082600.000,                        11.291,                         7.883,
10/12/2016 7:45:00 PM , 2083500.000,                        11.293,                         7.831,
10/12/2016 8:00:00 PM , 2084400.000,                        11.295,                         7.779,
10/12/2016 8:15:00 PM , 2085300.000,                        11.300,                         7.779,
10/12/2016 8:30:00 PM , 2086200.000,                        11.304,                         7.727,
10/12/2016 8:45:00 PM , 2087100.000,                        11.299,                         7.674,
10/12/2016 9:00:00 PM , 2088000.000,                        11.301,                         7.622,
10/12/2016 9:15:00 PM , 2088900.000,                        11.300,                         7.622,
10/12/2016 9:30:00 PM , 2089800.000,                        11.299,                         7.622,
10/12/2016 9:45:00 PM , 2090700.000,                        11.304,                         7.570,
10/12/2016 10:00:00 PM, 2091600.000,                        11.302,                         7.518,
10/12/2016 10:15:00 PM, 2092500.000,                        11.305,                         7.465,
10/12/2016 10:30:00 PM, 2093400.000,                        11.306,                         7.413,
10/12/2016 10:45:00 PM, 2094300.000,                        11.302,                         7.361,
10/12/2016 11:00:00 PM, 2095200.000,                        11.301,                         7.308,
10/12/2016 11:15:00 PM, 2096100.000,                        11.304,                         7.308,
10/12/2016 11:30:00 PM, 2097000.000,                        11.302,                         7.256,
10/12/2016 11:45:00 PM, 2097900.000,                        11.306,                         7.204,
10/13/2016 12:00:00 AM, 2098800.000,                        11.302,                         7.151,
10/13/2016 12:15:00 AM, 2099700.000,                        11.299,                         7.151,
10/13/2016 12:30:00 AM, 2100600.000,                        11.299,                         7.099,
10/13/2016 12:45:00 AM, 2101500.000,                        11.301,                         7.047,
10/13/2016 1:00:00 AM , 2102400.000,                        11.299,                         6.994,
10/13/2016 1:15:00 AM , 2103300.000,                        11.299,                         6.994,
10/13/2016 1:30:00 AM , 2104200.000,                        11.302,                         6.994,
10/13/2016 1:45:00 AM , 2105100.000,                        11.300,                         6.994,
10/13/2016 2:00:00 AM , 2106000.000,                        11.300,                         6.994,
10/13/2016 2:15:00 AM , 2106900.000,                        11.297,                         6.942,
10/13/2016 2:30:00 AM , 2107800.000,                        11.295,                         6.942,
10/13/2016 2:45:00 AM , 2108700.000,                        11.297,                         6.942,
10/13/2016 3:00:00 AM , 2109600.000,                        11.293,                         6.889,
10/13/2016 3:15:00 AM , 2110500.000,                        11.290,                         6.837,
10/13/2016 3:30:00 AM , 2111400.000,                        11.292,                         6.837,
10/13/2016 3:45:00 AM , 2112300.000,                        11.294,                         6.837,
10/13/2016 4:00:00 AM , 2113200.000,                        11.294,                         6.784,
10/13/2016 4:15:00 AM , 2114100.000,                        11.293,                         6.784,
10/13/2016 4:30:00 AM , 2115000.000,                        11.292,                         6.732,
10/13/2016 4:45:00 AM , 2115900.000,                        11.295,                         6.732,
10/13/2016 5:00:00 AM , 2116800.000,                        11.291,                         6.679,
10/13/2016 5:15:00 AM , 2117700.000,                        11.297,                         6.679,
10/13/2016 5:30:00 AM , 2118600.000,                        11.294,                         6.627,
10/13/2016 5:45:00 AM , 2119500.000,                        11.300,                         6.627,
10/13/2016 6:00:00 AM , 2120400.000,                        11.296,                         6.574,
10/13/2016 6:15:00 AM , 2121300.000,                        11.295,                         6.574,
10/13/2016 6:30:00 AM , 2122200.000,                        11.299,                         6.574,
10/13/2016 6:45:00 AM , 2123100.000,                        11.297,                         6.574,
10/13/2016 7:00:00 AM , 2124000.000,                        11.295,                         6.574,
10/13/2016 7:15:00 AM , 2124900.000,                        11.302,                         6.522,
10/13/2016 7:30:00 AM , 2125800.000,                        11.295,                         6.522,
10/13/2016 7:45:00 AM , 2126700.000,                        11.294,                         6.522,
10/13/2016 8:00:00 AM , 2127600.000,                        11.298,                         6.522,
10/13/2016 8:15:00 AM , 2128500.000,                        11.295,                         6.574,
10/13/2016 8:30:00 AM , 2129400.000,                        11.294,                         6.522,
10/13/2016 8:45:00 AM , 2130300.000,                        11.294,                         6.574,
10/13/2016 9:00:00 AM , 2131200.000,                        11.286,                         6.627,
10/13/2016 9:15:00 AM , 2132100.000,                        11.286,                         6.732,
10/13/2016 9:30:00 AM , 2133000.000,                        11.286,                         6.837,
10/13/2016 9:45:00 AM , 2133900.000,                        11.282,                         6.942,
10/13/2016 10:00:00 AM, 2134800.000,                        11.287,                         7.047,
10/13/2016 10:15:00 AM, 2135700.000,                        11.282,                         7.204,
10/13/2016 10:30:00 AM, 2136600.000,                        11.278,                         7.308,
10/13/2016 10:45:00 AM, 2137500.000,                        11.281,                         7.465,
10/13/2016 11:00:00 AM, 2138400.000,                        11.279,                         7.727,
10/13/2016 11:15:00 AM, 2139300.000,                        11.283,                         7.935,
10/13/2016 11:30:00 AM, 2140200.000,                        11.282,                         8.092,
10/13/2016 11:45:00 AM, 2141100.000,                        11.282,                         8.196,
10/13/2016 12:00:00 PM, 2142000.000,                        11.279,                         8.300,
10/13/2016 12:15:00 PM, 2142900.000,                        11.280,                         8.457,
10/13/2016 12:30:00 PM, 2143800.000,                        11.277,                         8.509,
10/13/2016 12:45:00 PM, 2144700.000,                        11.279,                         8.665,
10/13/2016 1:00:00 PM , 2145600.000,                        11.277,                         8.769,
10/13/2016 1:15:00 PM , 2146500.000,                        11.272,                         8.821,
10/13/2016 1:30:00 PM , 2147400.000,                        11.271,                         8.821,
10/13/2016 1:45:00 PM , 2148300.000,                        11.273,                         8.769,
10/13/2016 2:00:00 PM , 2149200.000,                        11.272,                         8.717,
10/13/2016 2:15:00 PM , 2150100.000,                        11.271,                         8.665,
10/13/2016 2:30:00 PM , 2151000.000,                        11.264,                         8.665,
10/13/2016 2:45:00 PM , 2151900.000,                        11.269,                         8.665,
10/13/2016 3:00:00 PM , 2152800.000,                        11.269,                         8.613,
10/13/2016 3:15:00 PM , 2153700.000,                        11.266,                         8.613,
10/13/2016 3:30:00 PM , 2154600.000,                        11.268,                         8.561,
10/13/2016 3:45:00 PM , 2155500.000,                        11.268,                         8.509,
10/13/2016 4:00:00 PM , 2156400.000,                        11.266,                         8.457,
10/13/2016 4:15:00 PM , 2157300.000,                        11.261,                         8.405,
10/13/2016 4:30:00 PM , 2158200.000,                        11.260,                         8.352,
10/13/2016 4:45:00 PM , 2159100.000,                        11.263,                         8.352,
10/13/2016 5:00:00 PM , 2160000.000,                        11.264,                         8.300,
10/13/2016 5:15:00 PM , 2160900.000,                        11.262,                         8.248,
10/13/2016 5:30:00 PM , 2161800.000,                        11.266,                         8.196,
10/13/2016 5:45:00 PM , 2162700.000,                        11.262,                         8.196,
10/13/2016 6:00:00 PM , 2163600.000,                        11.263,                         8.144,
10/13/2016 6:15:00 PM , 2164500.000,                        11.264,                         8.092,
10/13/2016 6:30:00 PM , 2165400.000,                        11.261,                         8.040,
10/13/2016 6:45:00 PM , 2166300.000,                        11.263,                         7.988,
10/13/2016 7:00:00 PM , 2167200.000,                        11.266,                         7.883,
10/13/2016 7:15:00 PM , 2168100.000,                        11.271,                         7.831,
10/13/2016 7:30:00 PM , 2169000.000,                        11.270,                         7.779,
10/13/2016 7:45:00 PM , 2169900.000,                        11.272,                         7.779,
10/13/2016 8:00:00 PM , 2170800.000,                        11.273,                         7.727,
10/13/2016 8:15:00 PM , 2171700.000,                        11.273,                         7.674,
10/13/2016 8:30:00 PM , 2172600.000,                        11.271,                         7.674,
10/13/2016 8:45:00 PM , 2173500.000,                        11.271,                         7.674,
10/13/2016 9:00:00 PM , 2174400.000,                        11.273,                         7.674,
10/13/2016 9:15:00 PM , 2175300.000,                        11.270,                         7.674,
10/13/2016 9:30:00 PM , 2176200.000,                        11.269,                         7.674,
10/13/2016 9:45:00 PM , 2177100.000,                        11.266,                         7.674,
10/13/2016 10:00:00 PM, 2178000.000,                        11.264,                         7.674,
10/13/2016 10:15:00 PM, 2178900.000,                        11.267,                         7.674,
10/13/2016 10:30:00 PM, 2179800.000,                        11.263,                         7.622,
10/13/2016 10:45:00 PM, 2180700.000,                        11.263,                         7.622,
10/13/2016 11:00:00 PM, 2181600.000,                        11.263,                         7.622,
10/13/2016 11:15:00 PM, 2182500.000,                        11.261,                         7.622,
